gene_chrom	gene_start	gene_end	region_chrom	region_start	region_end	gene_id	gene_strand	region_id	target	subset	gene_expr_change	distance_to_tss	ABC_score
chr8	95891997	95908906	chr8	96234590	96234923	ENSG00000175305	-	chr8:96234590-96234923	negative	train	0.159226224579226	325685	0.0023374793
chr8	95891997	95908906	chr8	96235705	96236221	ENSG00000175305	-	chr8:96235705-96236221	negative	train	-0.319366303299264	326800	0.0047895907
chr8	95891997	95908906	chr8	96237594	96238120	ENSG00000175305	-	chr8:96237594-96238120	negative	train	0.294642636555115	328689	0.0062914734
chr8	95891997	95908906	chr8	96238671	96239198	ENSG00000175305	-	chr8:96238671-96239198	negative	train	0.168664117695387	329766	0.012135968
chr8	95891997	95908906	chr8	96239293	96239458	ENSG00000175305	-	chr8:96239293-96239458	negative	valid	0.300222155921847	330388	0.012135968
chr8	95891997	95908906	chr8	96241016	96241473	ENSG00000175305	-	chr8:96241016-96241473	negative	train	0.231226288285415	332111	0.0046713624
chr8	95891997	95908906	chr8	96241940	96242105	ENSG00000175305	-	chr8:96241940-96242105	negative	train	-0.0897705651064049	333035	0.0016294733
chr8	95891997	95908906	chr8	96243468	96243576	ENSG00000175305	-	chr8:96243468-96243576	negative	test	1.04756387828492	334563	0.00099136053
chr8	95891997	95908906	chr8	95570013	95570245	ENSG00000175305	-	chr8:95570013-95570245	negative	train	-0.609725888613235	338660	0.0010771974
chr8	95891997	95908906	chr8	95569846	95570009	ENSG00000175305	-	chr8:95569846-95570009	negative	train	0.653190529357055	338896	0.0010771974
chr8	95891997	95908906	chr8	95561810	95562144	ENSG00000175305	-	chr8:95561810-95562144	negative	train	0.417076346109634	346761	0.00079569747
chr8	95891997	95908906	chr8	96260954	96261268	ENSG00000175305	-	chr8:96260954-96261268	negative	train	-0.341004153209894	352049	0.0011935247
chr8	95891997	95908906	chr8	96263677	96264138	ENSG00000175305	-	chr8:96263677-96264138	negative	train	-0.0808331091040912	354772	0.0019064725
chr8	95891997	95908906	chr8	96264138	96264203	ENSG00000175305	-	chr8:96264138-96264203	negative	valid	0.937647414808425	355233	0.0019064725
chr8	95891997	95908906	chr8	96268763	96268864	ENSG00000175305	-	chr8:96268763-96268864	negative	train	0.248806012220343	359858	0.00082585347
chr8	95891997	95908906	chr8	96269046	96269162	ENSG00000175305	-	chr8:96269046-96269162	negative	train	0.0240163526289479	360141	0.00082585347
chr8	95891997	95908906	chr8	95540920	95541327	ENSG00000175305	-	chr8:95540920-95541327	negative	train	-0.683910963989168	367578	0.0022999547
chr8	95891997	95908906	chr8	95537199	95537860	ENSG00000175305	-	chr8:95537199-95537860	negative	train	0.425376580385401	371045	0.0055320951
chr8	95891997	95908906	chr8	95460395	95460845	ENSG00000175305	-	chr8:95460395-95460845	negative	test	-0.334474011479615	448060	0.0010997829
chr11	644232	706715	chr11	690928	691358	ENSG00000177030	-	chr11:690928-691358	positive	train	-0.190187167280764	15356	0.013627839
chr11	644232	706715	chr11	665650	666395	ENSG00000177030	-	chr11:665650-666395	positive	valid	-0.152329889614139	40319	0.053682953
chr11	644232	706715	chr11	706016	706192	ENSG00000177030	-	chr11:706016-706192	negative	train	0.008142980973023	522	0.022602558
chr11	644232	706715	chr11	727884	728524	ENSG00000177030	-	chr11:727884-728524	negative	train	0.0174178158531775	21170	0.0099639308
chr11	644232	706715	chr11	741566	741825	ENSG00000177030	-	chr11:741566-741825	negative	valid	0.0247437670143523	34852	0.0027011808
chr11	644232	706715	chr11	745450	745658	ENSG00000177030	-	chr11:745450-745658	negative	valid	0.0321958011289215	38736	0.0022120082
chr11	644232	706715	chr11	745658	745806	ENSG00000177030	-	chr11:745658-745806	negative	train	-0.0065594171435613	38944	0.0022120082
chr11	644232	706715	chr11	783641	783767	ENSG00000177030	-	chr11:783641-783767	negative	test	-0.0649293031794539	76927	0.00099192304
chr11	644232	706715	chr11	628527	628920	ENSG00000177030	-	chr11:628527-628920	negative	test	-0.0749893814351406	77794	0.0017530543
chr11	644232	706715	chr11	613335	613898	ENSG00000177030	-	chr11:613335-613898	negative	train	0.0036219294102986	92816	0.0020637137
chr11	644232	706715	chr11	816449	816652	ENSG00000177030	-	chr11:816449-816652	negative	train	-0.0008782412545362	109735	0.00060324296
chr11	644232	706715	chr11	587844	588335	ENSG00000177030	-	chr11:587844-588335	negative	train	0.0071292839226323	118379	0.0040985623
chr11	644232	706715	chr11	559791	560075	ENSG00000177030	-	chr11:559791-560075	negative	train	0.0875928822771826	146639	0.0038386194
chr11	644232	706715	chr11	551677	551880	ENSG00000177030	-	chr11:551677-551880	negative	train	0.0575546509869932	154834	0.00072390772
chr11	644232	706715	chr11	862075	862396	ENSG00000177030	-	chr11:862075-862396	negative	train	-0.0050540155830932	155361	0.00041387882
chr11	644232	706715	chr11	875735	876561	ENSG00000177030	-	chr11:875735-876561	negative	train	0.0207444945459173	169021	0.0013716292
chr11	644232	706715	chr11	537249	537635	ENSG00000177030	-	chr11:537249-537635	negative	train	0.0754002899963978	169079	0.0043748847
chr11	644232	706715	chr11	518540	519179	ENSG00000177030	-	chr11:518540-519179	negative	train	-0.0085790925627318	187535	0.003401575
chr11	644232	706715	chr11	503416	503684	ENSG00000177030	-	chr11:503416-503684	negative	train	0.0888592737422758	203030	0.0034102465
chr11	644232	706715	chr11	914743	915124	ENSG00000177030	-	chr11:914743-915124	negative	test	0.0874495717347729	208029	0.00087584919
chr11	644232	706715	chr11	919229	919287	ENSG00000177030	-	chr11:919229-919287	negative	train	0.0039486297848886	212515	4.8644822e-05
chr11	644232	706715	chr11	919287	919489	ENSG00000177030	-	chr11:919287-919489	negative	train	-0.0509809265373284	212573	4.8644822e-05
chr11	644232	706715	chr11	937643	938334	ENSG00000177030	-	chr11:937643-938334	negative	train	0.0413575714487587	230929	0.0013344917
chr11	644232	706715	chr11	942192	942606	ENSG00000177030	-	chr11:942192-942606	negative	train	-0.034524377023454	235478	0.00011633117
chr11	644232	706715	chr11	459782	461114	ENSG00000177030	-	chr11:459782-461114	negative	train	-0.0184869728733963	245600	0.0010271257
chr11	644232	706715	chr11	444368	444852	ENSG00000177030	-	chr11:444368-444852	negative	train	-0.0103900328821063	261862	0.0010746803
chr11	644232	706715	chr11	440245	440506	ENSG00000177030	-	chr11:440245-440506	negative	train	0.0033276264170736	266208	0.0004091675
chr11	644232	706715	chr11	422095	422753	ENSG00000177030	-	chr11:422095-422753	negative	train	0.0511802446694056	283961	0.00016503383
chr11	644232	706715	chr11	995689	996154	ENSG00000177030	-	chr11:995689-996154	negative	train	-0.0576148349812489	288975	3.6226088e-05
chr11	644232	706715	chr11	407322	407640	ENSG00000177030	-	chr11:407322-407640	negative	train	0.0608434221245744	299074	0.0019484118
chr11	644232	706715	chr11	393214	393560	ENSG00000177030	-	chr11:393214-393560	negative	train	0.067864527762891	313154	0.0031981934
chr11	644232	706715	chr11	356034	356520	ENSG00000177030	-	chr11:356034-356520	negative	train	-0.0299169869471073	350194	0.0012841665
chr11	644232	706715	chr11	355350	355535	ENSG00000177030	-	chr11:355350-355535	negative	train	-0.0124881563437507	351179	0.0054157423
chr11	644232	706715	chr11	353334	354301	ENSG00000177030	-	chr11:353334-354301	negative	train	-0.0002127685318827	352413	0.0024857793
chr11	644232	706715	chr11	350704	351232	ENSG00000177030	-	chr11:350704-351232	negative	valid	0.0658229409241542	355482	0.0031471026
chr11	644232	706715	chr11	344951	345333	ENSG00000177030	-	chr11:344951-345333	negative	train	0.0253342930802916	361381	0.00020093383
chr11	644232	706715	chr11	341585	341795	ENSG00000177030	-	chr11:341585-341795	negative	train	0.0707851517797854	364919	0.00078580002
chr11	644232	706715	chr11	335788	336158	ENSG00000177030	-	chr11:335788-336158	negative	train	-0.0188192336588967	370556	0.0024796191
chr11	644232	706715	chr11	334196	334635	ENSG00000177030	-	chr11:334196-334635	negative	train	0.0708513784630224	372079	0.00053667421
chr11	644232	706715	chr11	329319	329921	ENSG00000177030	-	chr11:329319-329921	negative	train	-0.0615865137593665	376793	0.009073929
chr11	644232	706715	chr11	326861	327696	ENSG00000177030	-	chr11:326861-327696	negative	train	0.0265921678877843	379018	0.0043849956
chr11	644232	706715	chr11	312286	312763	ENSG00000177030	-	chr11:312286-312763	negative	test	0.0590465590546427	393951	0.00067402121
chr11	644232	706715	chr11	304973	305283	ENSG00000177030	-	chr11:304973-305283	negative	train	-0.0029337912040009	401431	0.00043421433
chr11	644232	706715	chr11	297498	298134	ENSG00000177030	-	chr11:297498-298134	negative	train	0.0656030884459189	408580	0.0012682754
chr11	644232	706715	chr11	277649	277939	ENSG00000177030	-	chr11:277649-277939	negative	train	0.0485067157942449	428775	0.00030758062
chr11	644232	706715	chr11	277492	277649	ENSG00000177030	-	chr11:277492-277649	negative	train	-0.0124827072344303	429065	0.00030758062
chr11	644232	706715	chr11	269110	269851	ENSG00000177030	-	chr11:269110-269851	negative	test	0.0499737700521284	436863	0.017347365
chr11	644232	706715	chr11	267072	267299	ENSG00000177030	-	chr11:267072-267299	negative	train	-0.0140456416344802	439415	0.00062289267
chr11	3848207	3862213	chr11	3855556	3856826	ENSG00000177105	-	chr11:3855556-3856826	positive	train	-0.373696497046328	5386	0.19912228
chr11	3848207	3862213	chr11	3854683	3855091	ENSG00000177105	-	chr11:3854683-3855091	positive	train	-0.230675025146973	7121	0.02226474
chr11	3848207	3862213	chr11	3852740	3853403	ENSG00000177105	-	chr11:3852740-3853403	positive	valid	-0.275235866982299	8809	0.029042657
chr11	3848207	3862213	chr11	3870486	3870777	ENSG00000177105	-	chr11:3870486-3870777	negative	train	-0.0046028977474406	8274	0.0066055179
chr11	3848207	3862213	chr11	3874089	3874480	ENSG00000177105	-	chr11:3874089-3874480	negative	train	-0.0060024960325797	11877	0.014456291
chr11	3848207	3862213	chr11	3875123	3876852	ENSG00000177105	-	chr11:3875123-3876852	negative	train	0.0123677567773475	12911	0.071586402
chr11	3848207	3862213	chr11	3846652	3846805	ENSG00000177105	-	chr11:3846652-3846805	negative	train	-0.0094271786517519	15407	0.0096029815
chr11	3848207	3862213	chr11	3845969	3846357	ENSG00000177105	-	chr11:3845969-3846357	negative	train	-0.0483659241931984	15855	0.015436641
chr11	3848207	3862213	chr11	3880753	3881137	ENSG00000177105	-	chr11:3880753-3881137	negative	train	0.0264884202556293	18541	0.010046916
chr11	3848207	3862213	chr11	3882137	3882381	ENSG00000177105	-	chr11:3882137-3882381	negative	train	0.0450339336889682	19925	0.0053269821
chr11	3848207	3862213	chr11	3886978	3887398	ENSG00000177105	-	chr11:3886978-3887398	negative	train	-0.0368112745774642	24766	0.012553577
chr11	3848207	3862213	chr11	3887455	3887741	ENSG00000177105	-	chr11:3887455-3887741	negative	train	-0.0060291475014662	25243	0.012553577
chr11	3848207	3862213	chr11	3888535	3889369	ENSG00000177105	-	chr11:3888535-3889369	negative	test	0.0126114650297475	26323	0.014161473
chr11	3848207	3862213	chr11	3892386	3892857	ENSG00000177105	-	chr11:3892386-3892857	negative	test	-0.0172889770904732	30174	0.0098123962
chr11	3848207	3862213	chr11	3830202	3830846	ENSG00000177105	-	chr11:3830202-3830846	negative	train	0.0176652382772833	31366	0.0035270686
chr11	3848207	3862213	chr11	3899851	3900226	ENSG00000177105	-	chr11:3899851-3900226	negative	train	-0.0024840734285251	37639	0.0036338114
chr11	3848207	3862213	chr11	3823317	3823960	ENSG00000177105	-	chr11:3823317-3823960	negative	train	0.0145326332938149	38252	0.0006247066
chr11	3848207	3862213	chr11	3912941	3913310	ENSG00000177105	-	chr11:3912941-3913310	negative	valid	-0.008902318499224	50729	0.0028018542
chr11	3848207	3862213	chr11	3913368	3913720	ENSG00000177105	-	chr11:3913368-3913720	negative	train	-0.0045965343912992	51156	0.0028018542
chr11	3848207	3862213	chr11	3916348	3916699	ENSG00000177105	-	chr11:3916348-3916699	negative	train	-0.0012144419315616	54136	0.0025346373
chr11	3848207	3862213	chr11	3924771	3925142	ENSG00000177105	-	chr11:3924771-3925142	negative	train	0.0445495434459522	62559	0.001687799
chr11	3848207	3862213	chr11	3926274	3926558	ENSG00000177105	-	chr11:3926274-3926558	negative	train	0.0187797783704902	64062	0.00057270693
chr11	3848207	3862213	chr11	3941319	3941697	ENSG00000177105	-	chr11:3941319-3941697	negative	train	-0.0076979593629862	79107	0.0019368499
chr11	3848207	3862213	chr11	3970490	3970655	ENSG00000177105	-	chr11:3970490-3970655	negative	train	0.003124162557238	108278	0.00075767742
chr11	3848207	3862213	chr11	3972392	3972829	ENSG00000177105	-	chr11:3972392-3972829	negative	train	-0.0358687060521468	110180	0.0016895548
chr11	3848207	3862213	chr11	3975619	3976065	ENSG00000177105	-	chr11:3975619-3976065	negative	train	0.0032090998244815	113407	0.0036454187
chr11	3848207	3862213	chr11	3980208	3980529	ENSG00000177105	-	chr11:3980208-3980529	negative	valid	-0.0168044677127379	117996	0.0012073739
chr11	3848207	3862213	chr11	3986769	3986988	ENSG00000177105	-	chr11:3986769-3986988	negative	train	-0.0264762490815516	124557	0.0018316643
chr11	3848207	3862213	chr11	3998251	3998697	ENSG00000177105	-	chr11:3998251-3998697	negative	train	0.0007540540435737	136039	0.0039814126
chr11	3848207	3862213	chr11	4006157	4006564	ENSG00000177105	-	chr11:4006157-4006564	negative	train	-0.0396664287032971	143945	0.00220408
chr11	3848207	3862213	chr11	4017107	4017612	ENSG00000177105	-	chr11:4017107-4017612	negative	train	-0.039450247017812	154895	0.004414716
chr11	3848207	3862213	chr11	3705975	3706598	ENSG00000177105	-	chr11:3705975-3706598	negative	train	0.014145533300409	155614	0.00048966489
chr11	3848207	3862213	chr11	3686946	3687307	ENSG00000177105	-	chr11:3686946-3687307	negative	train	0.0123013165612726	174905	0.00051123218
chr11	3848207	3862213	chr11	4040071	4040257	ENSG00000177105	-	chr11:4040071-4040257	negative	train	0.0099203058590433	177859	0.00036887621
chr11	3848207	3862213	chr11	3666022	3666484	ENSG00000177105	-	chr11:3666022-3666484	negative	train	-0.0049414945602406	195728	0.00034201763
chr11	3848207	3862213	chr11	3664558	3664710	ENSG00000177105	-	chr11:3664558-3664710	negative	valid	0.0241984276571958	197502	0.0026476073
chr11	3848207	3862213	chr11	4065285	4065763	ENSG00000177105	-	chr11:4065285-4065763	negative	test	-0.0038686708763306	203073	0.0015089371
chr11	3848207	3862213	chr11	3647529	3647668	ENSG00000177105	-	chr11:3647529-3647668	negative	valid	0.0161119964538248	214544	0.00011680866
chr11	3848207	3862213	chr11	4079189	4079768	ENSG00000177105	-	chr11:4079189-4079768	negative	train	0.0175493458600433	216977	0.0022451994
chr11	3848207	3862213	chr11	3635475	3636207	ENSG00000177105	-	chr11:3635475-3636207	negative	train	-0.0074483672969138	226005	0.00072706605
chr11	3848207	3862213	chr11	4093793	4094308	ENSG00000177105	-	chr11:4093793-4094308	negative	valid	-0.0623400521362278	231581	0.0021267408
chr11	3848207	3862213	chr11	3625972	3626850	ENSG00000177105	-	chr11:3625972-3626850	negative	train	0.0139976611676662	235362	0.00027108644
chr11	3848207	3862213	chr11	4165958	4166333	ENSG00000177105	-	chr11:4165958-4166333	negative	train	0.0072460115651966	303746	0.00020282189
chr11	3848207	3862213	chr11	4166885	4168299	ENSG00000177105	-	chr11:4166885-4168299	negative	train	-0.0004834471150827	304673	0.0020880812
chr11	3848207	3862213	chr11	4182494	4182930	ENSG00000177105	-	chr11:4182494-4182930	negative	train	0.0042899062561416	320282	0.00033156855
chr11	3848207	3862213	chr11	3538573	3538681	ENSG00000177105	-	chr11:3538573-3538681	negative	train	0.0098558540599433	323531	0.00053067886
chr11	3848207	3862213	chr11	3538448	3538563	ENSG00000177105	-	chr11:3538448-3538563	negative	train	0.0328021652868118	323649	0.00053067886
chr11	3848207	3862213	chr11	3538265	3538445	ENSG00000177105	-	chr11:3538265-3538445	negative	test	-0.0109632318258508	323767	0.00053067886
chr11	3848207	3862213	chr11	3532700	3532962	ENSG00000177105	-	chr11:3532700-3532962	negative	train	-0.0008789272727232	329250	0.0018874931
chr11	3848207	3862213	chr11	3532549	3532699	ENSG00000177105	-	chr11:3532549-3532699	negative	train	-0.0762960983524181	329513	0.0018874931
chr11	3848207	3862213	chr11	3530622	3530741	ENSG00000177105	-	chr11:3530622-3530741	negative	train	-0.0004986944478875	331471	0.00063113869
chr11	3848207	3862213	chr11	3530506	3530620	ENSG00000177105	-	chr11:3530506-3530620	negative	train	-0.0013714511373115	331592	0.00063113869
chr11	3848207	3862213	chr11	3528557	3529019	ENSG00000177105	-	chr11:3528557-3529019	negative	valid	0.0099542124358702	333193	4.4978498e-05
chr11	3848207	3862213	chr11	4216158	4216534	ENSG00000177105	-	chr11:4216158-4216534	negative	train	-0.0244506405157068	353946	8.4336001e-05
chr11	3848207	3862213	chr11	4218165	4218384	ENSG00000177105	-	chr11:4218165-4218384	negative	train	0.0400137063772461	355953	4.8688148e-05
chr11	3848207	3862213	chr11	3465647	3465720	ENSG00000177105	-	chr11:3465647-3465720	negative	train	0.0518233700881183	396492	8.413628e-05
chr11	3848207	3862213	chr11	3465560	3465633	ENSG00000177105	-	chr11:3465560-3465633	negative	train	-0.015494636377031	396579	8.413628e-05
chr11	3848207	3862213	chr11	3465446	3465524	ENSG00000177105	-	chr11:3465446-3465524	negative	train	-0.0023696091800034	396688	8.413628e-05
chr11	3848207	3862213	chr11	3465279	3465429	ENSG00000177105	-	chr11:3465279-3465429	negative	train	0.0244646633327354	396783	8.413628e-05
chr11	3848207	3862213	chr11	3459063	3459272	ENSG00000177105	-	chr11:3459063-3459272	negative	train	-0.023145435784325	402940	0.00063099547
chr11	3848207	3862213	chr11	3458588	3458986	ENSG00000177105	-	chr11:3458588-3458986	negative	test	0.0237422263787503	403226	0.00063099547
chr11	3848207	3862213	chr11	3443737	3443990	ENSG00000177105	-	chr11:3443737-3443990	negative	train	-0.0011292669503826	418222	0.0025401954
chr11	3848207	3862213	chr11	3429810	3429878	ENSG00000177105	-	chr11:3429810-3429878	negative	train	-0.009388895222566	432334	0.00025767413
chr11	3848207	3862213	chr11	3429588	3429768	ENSG00000177105	-	chr11:3429588-3429768	negative	train	-0.0177681860029786	432444	0.00025767413
chr11	3848207	3862213	chr11	3425772	3426204	ENSG00000177105	-	chr11:3425772-3426204	negative	train	0.0010748859506495	436008	0.0026866521
chr11	3848207	3862213	chr11	3425466	3425591	ENSG00000177105	-	chr11:3425466-3425591	negative	train	0.0123189126631655	436621	0.0026866521
chr11	3848207	3862213	chr11	3422453	3422556	ENSG00000177105	-	chr11:3422453-3422556	negative	train	-0.0178500374620414	439656	8.5826468e-05
chr11	867356	915058	chr11	875735	876561	ENSG00000177830	-	chr11:875735-876561	positive	train	-0.354135523695262	38496	0.015171138
chr11	867356	915058	chr11	919229	919287	ENSG00000177830	-	chr11:919229-919287	negative	valid	-0.0188700079902556	4172	0.018424036
chr11	867356	915058	chr11	919287	919489	ENSG00000177830	-	chr11:919287-919489	negative	valid	-0.0198984114372784	4230	0.018424036
chr11	867356	915058	chr11	937643	938334	ENSG00000177830	-	chr11:937643-938334	negative	test	-0.0429400389498854	22586	0.013819871
chr11	867356	915058	chr11	942192	942606	ENSG00000177830	-	chr11:942192-942606	negative	train	0.259461578025846	27135	0.0053668401
chr11	867356	915058	chr11	862075	862396	ENSG00000177830	-	chr11:862075-862396	negative	train	-0.0636869507845978	52661	0.0025290608
chr11	867356	915058	chr11	995689	996154	ENSG00000177830	-	chr11:995689-996154	negative	valid	-0.074790768577729	80632	0.0011563269
chr11	867356	915058	chr11	816449	816652	ENSG00000177830	-	chr11:816449-816652	negative	train	-0.0419544986749591	98405	0.0017560882
chr11	867356	915058	chr11	783641	783767	ENSG00000177830	-	chr11:783641-783767	negative	train	0.0460407455534881	131290	0.00059001346
chr11	867356	915058	chr11	745658	745806	ENSG00000177830	-	chr11:745658-745806	negative	train	-0.061975997373421	169251	0.0013749141
chr11	867356	915058	chr11	745450	745658	ENSG00000177830	-	chr11:745450-745658	negative	train	0.0384919295068081	169399	0.0013749141
chr11	867356	915058	chr11	741566	741825	ENSG00000177830	-	chr11:741566-741825	negative	train	-0.0883340292580047	173232	0.0018745302
chr11	867356	915058	chr11	727884	728524	ENSG00000177830	-	chr11:727884-728524	negative	train	-0.0531902012011635	186533	0.0023737144
chr11	867356	915058	chr11	706016	706192	ENSG00000177830	-	chr11:706016-706192	negative	train	-0.0464095871148515	208865	0.00014194437
chr11	867356	915058	chr11	690928	691358	ENSG00000177830	-	chr11:690928-691358	negative	train	0.0390031868695307	223699	0.0027763624
chr11	867356	915058	chr11	665650	666395	ENSG00000177830	-	chr11:665650-666395	negative	train	-0.0173934410416318	248662	0.004664151
chr11	867356	915058	chr11	628527	628920	ENSG00000177830	-	chr11:628527-628920	negative	valid	0.0712547220485091	286137	0.00083919995
chr11	867356	915058	chr11	613335	613898	ENSG00000177830	-	chr11:613335-613898	negative	train	0.0646912929200511	301159	0.00085155633
chr11	867356	915058	chr11	587844	588335	ENSG00000177830	-	chr11:587844-588335	negative	train	0.0191379248967149	326722	0.0027203115
chr11	867356	915058	chr11	559791	560075	ENSG00000177830	-	chr11:559791-560075	negative	train	-0.0356749738785707	354982	0.00082999377
chr11	867356	915058	chr11	551677	551880	ENSG00000177830	-	chr11:551677-551880	negative	train	0.0137741253503753	363177	0.0010226647
chr11	867356	915058	chr11	1283639	1284234	ENSG00000177830	-	chr11:1283639-1284234	negative	train	-0.0195685503117871	368582	0.0021084519
chr11	867356	915058	chr11	1285733	1285880	ENSG00000177830	-	chr11:1285733-1285880	negative	valid	0.0337919433156626	370676	0.0014017793
chr11	867356	915058	chr11	1285886	1286079	ENSG00000177830	-	chr11:1285886-1286079	negative	train	-0.0965389654513282	370829	0.0014017793
chr11	867356	915058	chr11	537249	537635	ENSG00000177830	-	chr11:537249-537635	negative	train	0.0399958187203744	377422	0.0023026728
chr11	867356	915058	chr11	518540	519179	ENSG00000177830	-	chr11:518540-519179	negative	train	-0.0003606779196775	395878	0.00067759069
chr11	867356	915058	chr11	503416	503684	ENSG00000177830	-	chr11:503416-503684	negative	train	0.110647347359513	411373	0.0080611381
chr11	405715	417455	chr11	407322	407640	ENSG00000185187	-	chr11:407322-407640	positive	train	-0.636891233661064	9814	0.043127373
chr11	405715	417455	chr11	422095	422753	ENSG00000185187	-	chr11:422095-422753	negative	train	0.136752365163784	4641	0.067995342
chr11	405715	417455	chr11	440245	440506	ENSG00000185187	-	chr11:440245-440506	negative	valid	-0.0660454057695018	22791	0.0064533076
chr11	405715	417455	chr11	393214	393560	ENSG00000185187	-	chr11:393214-393560	negative	test	0.26256009179657	23894	0.011606206
chr11	405715	417455	chr11	444368	444852	ENSG00000185187	-	chr11:444368-444852	negative	train	-0.276636591513788	26914	0.016949642
chr11	405715	417455	chr11	459782	461114	ENSG00000185187	-	chr11:459782-461114	negative	train	0.106260324151094	42328	0.023239829
chr11	405715	417455	chr11	356034	356520	ENSG00000185187	-	chr11:356034-356520	negative	train	-0.054690027458154	60934	0.0048349336
chr11	405715	417455	chr11	355350	355535	ENSG00000185187	-	chr11:355350-355535	negative	train	-0.0162979255799661	61919	0.020390467
chr11	405715	417455	chr11	353334	354301	ENSG00000185187	-	chr11:353334-354301	negative	train	-0.0694388368150757	63153	0.0086611317
chr11	405715	417455	chr11	350704	351232	ENSG00000185187	-	chr11:350704-351232	negative	train	0.0217846508631261	66222	0.010965362
chr11	405715	417455	chr11	344951	345333	ENSG00000185187	-	chr11:344951-345333	negative	train	0.173771938782664	72121	0.0026431687
chr11	405715	417455	chr11	341585	341795	ENSG00000185187	-	chr11:341585-341795	negative	test	-0.124527822426288	75659	0.0028636549
chr11	405715	417455	chr11	335788	336158	ENSG00000185187	-	chr11:335788-336158	negative	train	0.049330890094361	81296	0.014930617
chr11	405715	417455	chr11	334196	334635	ENSG00000185187	-	chr11:334196-334635	negative	test	0.0994958212514061	82819	0.0059157829
chr11	405715	417455	chr11	503416	503684	ENSG00000185187	-	chr11:503416-503684	negative	train	0.146565110879151	85962	0.037248282
chr11	405715	417455	chr11	329319	329921	ENSG00000185187	-	chr11:329319-329921	negative	train	0.0109759277146443	87533	0.0027782384
chr11	405715	417455	chr11	326861	327696	ENSG00000185187	-	chr11:326861-327696	negative	train	0.225479424126244	89758	0.0013425897
chr11	405715	417455	chr11	518540	519179	ENSG00000185187	-	chr11:518540-519179	negative	valid	-0.0366852354335968	101086	0.014390669
chr11	405715	417455	chr11	312286	312763	ENSG00000185187	-	chr11:312286-312763	negative	train	0.0794656647951202	104691	0.0023960807
chr11	405715	417455	chr11	304973	305283	ENSG00000185187	-	chr11:304973-305283	negative	train	-0.203478265158972	112171	0.00054083434
chr11	405715	417455	chr11	297498	298134	ENSG00000185187	-	chr11:297498-298134	negative	train	-0.0903535735941637	119320	0.0083152242
chr11	405715	417455	chr11	537249	537635	ENSG00000185187	-	chr11:537249-537635	negative	train	0.0356346419526036	119795	0.0031505367
chr11	405715	417455	chr11	551677	551880	ENSG00000185187	-	chr11:551677-551880	negative	train	-0.0044643246029234	134223	0.0015922052
chr11	405715	417455	chr11	277649	277939	ENSG00000185187	-	chr11:277649-277939	negative	valid	0.0104009902192578	139515	0.0067663668
chr11	405715	417455	chr11	277492	277649	ENSG00000185187	-	chr11:277492-277649	negative	train	0.0260756873818577	139805	0.0067663668
chr11	405715	417455	chr11	559791	560075	ENSG00000185187	-	chr11:559791-560075	negative	train	0.0296235247788297	142337	0.0024223051
chr11	405715	417455	chr11	269110	269851	ENSG00000185187	-	chr11:269110-269851	negative	train	-0.124759554148559	147603	0.029583139
chr11	405715	417455	chr11	267072	267299	ENSG00000185187	-	chr11:267072-267299	negative	train	-0.0648809295719988	150155	0.0010622432
chr11	405715	417455	chr11	587844	588335	ENSG00000185187	-	chr11:587844-588335	negative	valid	0.193854237532455	170390	0.0049358684
chr11	405715	417455	chr11	613335	613898	ENSG00000185187	-	chr11:613335-613898	negative	train	0.0282363594424875	195881	0.003161171
chr11	405715	417455	chr11	220536	220704	ENSG00000185187	-	chr11:220536-220704	negative	valid	0.122770158651269	196750	0.0098955141
chr11	405715	417455	chr11	628527	628920	ENSG00000185187	-	chr11:628527-628920	negative	train	-0.119121577579706	211073	0.0014883141
chr11	405715	417455	chr11	665650	666395	ENSG00000185187	-	chr11:665650-666395	negative	train	-0.0131943177959971	248196	0.013441995
chr11	405715	417455	chr11	690928	691358	ENSG00000185187	-	chr11:690928-691358	negative	train	0.0900042999858227	273474	0.00046723673
chr11	405715	417455	chr11	706016	706192	ENSG00000185187	-	chr11:706016-706192	negative	train	-0.0617510766706268	288562	0.00013515556
chr11	405715	417455	chr11	727884	728524	ENSG00000185187	-	chr11:727884-728524	negative	train	-0.118299725089167	310430	0.003031947
chr11	405715	417455	chr11	741566	741825	ENSG00000185187	-	chr11:741566-741825	negative	train	-0.0614418109166074	324112	0.00016660979
chr11	405715	417455	chr11	745450	745658	ENSG00000185187	-	chr11:745450-745658	negative	train	-0.0187520347108333	327996	0.00010990395
chr11	405715	417455	chr11	745658	745806	ENSG00000185187	-	chr11:745658-745806	negative	train	0.0602302411349993	328204	0.00010990395
chr11	405715	417455	chr11	783641	783767	ENSG00000185187	-	chr11:783641-783767	negative	train	0.115449200513816	366187	0.0004624497
chr11	405715	417455	chr11	816449	816652	ENSG00000185187	-	chr11:816449-816652	negative	train	-0.0040204320196386	398995	0.00092721262
chr11	405715	417455	chr11	862075	862396	ENSG00000185187	-	chr11:862075-862396	negative	train	-0.0041639723477016	444621	0.0003660892
chr11	307630	315272	chr11	350704	351232	ENSG00000185201	+	chr11:350704-351232	positive	valid	-0.778491218921061	43074	0.034029608
chr11	307630	315272	chr11	355350	355535	ENSG00000185201	+	chr11:355350-355535	positive	train	-1.04271051226888	47720	0.087874642
